"nutsm_ids","rep_1","rep_2","rep_3","rep_4","rep_5","rep_6","rep_7","rep_8","rep_9","rep_10","rep_11","rep_12","rep_13","rep_14","rep_15","rep_16","rep_17","rep_18","rep_19","rep_20","rep_21","rep_22","rep_23","rep_24","rep_25","rep_26","rep_27","rep_28","rep_29","rep_30","rep_31","rep_32","rep_33","rep_34","rep_35","rep_36","rep_37","rep_38","rep_39","rep_40","rep_41","rep_42","rep_43","rep_44","rep_45","rep_46","rep_47","rep_48","rep_49","rep_50","rep_51","rep_52","rep_53","rep_54","rep_55","rep_56","rep_57","rep_58","rep_59","rep_60","rep_61","rep_62","rep_63","rep_64","rep_65","rep_66","rep_67","rep_68","rep_69","rep_70","rep_71","rep_72","rep_73","rep_74","rep_75","rep_76","rep_77","rep_78","rep_79","rep_80","rep_81","rep_82","rep_83","rep_84","rep_85","rep_86","rep_87","rep_88","rep_89","rep_90","rep_91","rep_92","rep_93","rep_94","rep_95","rep_96","rep_97","rep_98","rep_99","rep_100"
"RO321",0.472996504640538,0.265520594523537,0.233177968513789,0.316879740787491,0.301516046054635,0.118706715709467,0.644468234771961,0.247740961187139,0.299630546119168,0.589920629904948,0.385877943549212,0.134781048037984,0.222961297094105,0.490703931255361,0.376577771500887,0.2609370026599,0.275383240956046,0.115805588923847,0.281846861006734,0.586678882263509,0.0629199289033476,0.260412461334716,0.145241554081832,0.376425758981756,0.147486871468959,0.128758672930273,0.35452480029391,0.478092296039915,0.447366663845297,0.267648318947411,0.541492398515941,0.291012001668622,0.216060732603821,0.101038832512934,0.254064104406931,0.525656093354778,0.172375800390807,0.489610505410963,0.290373667955141,0.229925445933135,0.603788911205487,0.315639243240439,0.195026760363259,0.307364585526347,0.210886639742304,0.122297187853076,0.511479703951872,0.161176588912922,0.213465223468186,0.596348865978318,0.130702227483583,0.575910808413888,0.12537382098448,0.516772687606967,0.202325138795428,0.300623585066092,0.262980030288666,0.218554632511897,0.242805910791963,0.394456903509188,0.293523318782039,0.0417535102534927,0.526366367718869,0.310679271754301,0.175821602108455,0.134290513504121,0.292231428853116,0.273555061900024,0.214421472324997,0.292116509325396,0.536596840100723,0.446753086739588,0.251196924514155,0.234015278675822,0.267101500104358,0.599675876671094,0.108804811518687,0.250847482212287,0.419468649194638,0.237070495369071,0.101689111798412,0.413934087737328,0.0813666381262258,0.39712345648032,0.42246791681811,0.483679816722665,0.217536912755617,0.149715420511088,0.47950498142581,0.332129977587723,0.162337678370634,0.206705796466386,0.714089392030103,0.518292475638706,0.213789590557613,0.27186849797533,0.457184822801388,0.113243372184784,0.196751411985811,0.631065574779498
"RO322",0.356202525931378,0.195401330105248,0.190392471513598,0.334324321073722,0.350000858150843,0.0817405271557533,0.572769555793398,0.23892574577391,0.210127257516834,0.361638789415996,0.487170000562352,0.0837883774819597,0.199564922624059,0.474920545948208,0.280516287936108,0.283352295983475,0.165789116224489,0.222622079421904,0.221093502780236,0.230049680588297,0.0491042705596551,0.277402602870077,0.136566849530943,0.218522437542065,0.236712477956086,0.0921628574420908,0.308807628665208,0.634552920577793,0.190089439819747,0.341704081268028,0.540983121523333,0.240353649473604,0.190415321904025,0.111617286940849,0.27911316022744,0.424416754619559,0.244820152726036,0.239495238584636,0.236774803119392,0.189234146536935,0.347959471800708,0.149993603067291,0.107156616389034,0.168715802992023,0.126891165797047,0.0733190536002081,0.346929252685671,0.15267749395404,0.13806914058711,0.539188747047363,0.104619723744014,0.129003360520121,0.13056745637779,0.418873103551524,0.177286723185536,0.29451179450919,0.244269079168188,0.172999901163915,0.139387460605797,0.358749507424523,0.21478364159616,0.0414878063847652,0.409811444558261,0.257411050642291,0.103417167073795,0.343722356662511,0.430961414486741,0.267728417300705,0.327530193042189,0.295986478464252,0.401108918368415,0.263028185503479,0.269384788055837,0.263209880621236,0.170947729044188,0.34689820641362,0.135738638557642,0.252120598041082,0.409886161932246,0.12235527384923,0.0679204895955911,0.367852693026302,0.162846154575516,0.247325462687912,0.639746597330842,0.362741634920718,0.141898337547343,0.202406008807781,0.309594554814327,0.423154497608437,0.318020329383101,0.255001323005651,0.537692635813455,0.260441296982032,0.118302603379751,0.300580597106275,0.306012757551789,0.194635840414201,0.126195741085312,0.541897697961723
"RO411",0.224263898302006,0.144676955557403,0.218086419945686,0.252361811453006,0.107855491523535,0.0651404425827578,0.383746336539083,0.108565786749905,0.168854883835013,0.424006141640044,0.554056737272598,0.0832020818887185,0.212529956915059,0.378800407925895,0.379912927423811,0.239025914814652,0.166145708322804,0.225537466149607,0.213616803162147,0.107540637837118,0.0551140866744136,0.28190161444485,0.142869922458922,0.111118082070784,0.143319685123626,0.130568236496464,0.323362813520449,0.526776221517243,0.158852927715166,0.266385274480919,0.544136000733141,0.311434860512621,0.104313695859063,0.100759476708222,0.224819219216622,0.385143642685315,0.255549854697583,0.263571111663233,0.126632459426152,0.132950353866527,0.343582854883236,0.143180703006798,0.0994167345587086,0.202845472807476,0.132679132764924,0.0793474190336017,0.197245886663668,0.280709055495391,0.174534187107393,0.375383224756522,0.110718444687984,0.100583464615028,0.111003522816776,0.382602463221443,0.180784719861925,0.161533494333579,0.214814820800293,0.15909383616637,0.117178783461833,0.134879869114159,0.20506496721123,0.0670202394251047,0.235666989230765,0.313863619258743,0.212040623253118,0.388297865782108,0.362721526543237,0.331554350547979,0.173328546713925,0.129758899969975,0.433235974965762,0.123143497600507,0.267318484801422,0.2763599059966,0.122495727576429,0.294875993761961,0.159777677838105,0.246267645441992,0.24821530327688,0.130353115126665,0.0578587721905659,0.130363305530708,0.228282635984262,0.232350763526207,0.514983163841125,0.15108562313898,0.103116937224333,0.121905744315559,0.185036222323751,0.327178850529764,0.265421575378096,0.186677476310592,0.470984591261895,0.24397653505309,0.178076270302864,0.367400795439404,0.377147144374851,0.151795592049295,0.131343812154407,0.489210996781677
"RO412",0.195108270723981,0.188617810705413,0.184914502037406,0.230392380527456,0.0698175301226397,0.0770241245646703,0.128577303929662,0.136878260534887,0.0956343145870623,0.132988932727154,0.0352786232683517,0.0594030564410965,0.187826072678779,0.280556022241591,0.175749369744242,0.121102934367697,0.0787846529813238,0.0344935765696797,0.224499016742942,0.434484840871208,0.0501961292213929,0.479816326112019,0.146675045223997,0.0456905733096055,0.11242489948738,0.066220587436799,0.201597814447111,0.181551266827355,0.206063225805019,0.102321496356264,0.210936676446897,0.189779008352026,0.0522352648611823,0.145757092124732,0.21266505507775,0.335156806402637,0.123574432632155,0.18888388144985,0.0533822665837193,0.111397984221254,0.430434425525872,0.261167246355229,0.167506443763816,0.193684522246618,0.0990167522354887,0.129781676253569,0.11032626106252,0.160397087003179,0.0892758882485601,0.158899480316075,0.123428021588434,0.507416903477487,0.0672957889043159,0.13772292413862,0.0959251718461971,0.128364057579331,0.210571334275846,0.0774858290025803,0.164838504572773,0.128279529067472,0.234378575117239,0.0642193064836995,0.297348283693052,0.0558610699156398,0.0488200352368234,0.244538472849328,0.265640552954232,0.0714124309272902,0.123955221526944,0.115464229377777,0.333490296840385,0.138681219196416,0.270674966690749,0.196120145289466,0.0921721087510299,0.102382878639411,0.0400427009069752,0.106774427743113,0.0928100431380809,0.139708923294288,0.283659900468605,0.0544634473142724,0.158069228245118,0.134152072477047,0.325772887536691,0.245264828311652,0.112222349271763,0.0711288813867155,0.184622143506807,0.0902434750955455,0.262408192493704,0.296591241813424,0.0687492737525477,0.540222226158678,0.136096626588728,0.0459665434599316,0.175090618249766,0.138828550076448,0.157339119512949,0.114400432743445
"RO413",0.194377807514463,0.131820689541819,0.113739597206625,0.254304206549334,0.0466942485808446,0.0365060723620951,0.0846018823432819,0.0792676465100644,0.1242990164578,0.154197273351557,0.155378466196115,0.0544019366114762,0.153634049943308,0.261739483014211,0.117602999676679,0.119159172049384,0.0734044904738462,0.0298158857590218,0.180094451387023,0.079325864181435,0.0277783429020237,0.230182516979568,0.104861557868601,0.119906464399437,0.097627095173822,0.0282621883083437,0.292640163839502,0.318778850656704,0.141960001481062,0.206505803892163,0.284752574706004,0.13302875272226,0.0169285823652607,0.0727738416753081,0.241790888634877,0.154959638333268,0.130122544020269,0.146477993294438,0.0452679317989369,0.0936162727485084,0.250489286971324,0.118177549697908,0.0615670173450922,0.112226765338727,0.114448182796367,0.0521053053621068,0.108804717626656,0.099043990434904,0.12071690897308,0.0961697602921226,0.0547932496037842,0.100806500721109,0.0655116410848194,0.284658087901964,0.120579788773898,0.129840037834613,0.160401565831215,0.0793839951083955,0.0971654978807975,0.0613196071469112,0.151459710247225,0.0349076363029582,0.188503783027401,0.111729714828122,0.08123908560245,0.118094817440009,0.217593572790877,0.078295315389048,0.0668617353758444,0.104690247768562,0.324902905318341,0.0662990200821406,0.168757445057683,0.184908643733849,0.083186063938165,0.108170857832095,0.0203253316155342,0.139466788058537,0.180659989129086,0.0852522038083648,0.03528137008451,0.133275082763217,0.0531847096983809,0.148285366185573,0.338529741543506,0.124979694418133,0.0455956341387213,0.0796312953322028,0.176311042302426,0.156131867465333,0.214851859897973,0.163248520644757,0.0579634269278942,0.198587934478126,0.087883894249971,0.102298376542951,0.133134728183557,0.0497928358591659,0.139787323269905,0.293540846412746
"RO414",0.424892019960135,0.190792624584136,0.196957870723105,0.326063697193587,0.0895155547171165,0.0722132134069135,0.377755452954997,0.180743366998513,0.207313856576312,0.371644192387774,0.466614199927813,0.0934675595694458,0.209938559518275,0.408666032085959,0.294919238250808,0.212080281353063,0.149507805643323,0.263776330839135,0.213991638469044,0.153456876974536,0.0441372811728327,0.266238288216413,0.142376790052091,0.196500674055382,0.244315935656393,0.0743134407696597,0.285284249926511,0.59640728147098,0.17233226039956,0.343670843032464,0.499713927673911,0.227223729259384,0.125013931049784,0.0913143927845587,0.302453741114147,0.393738984407581,0.242396757861442,0.23200823513906,0.219484820835425,0.175784540656281,0.303607836053626,0.145064668883579,0.0883863572088616,0.1572582118675,0.178711225671655,0.0611416094143963,0.303889631443102,0.1555328494234,0.139606670672218,0.548888638284276,0.102202578540513,0.112536373796757,0.0988386117196393,0.422573537410668,0.177808521919013,0.257385401987788,0.215558682026463,0.156039614514486,0.148600966783821,0.227984708434118,0.172447200355228,0.0363536997066509,0.382440352152717,0.192789195942981,0.132742696404289,0.419812042857312,0.456319342507578,0.216450526560041,0.155640381729365,0.153926985285639,0.481372060958465,0.202359146693675,0.263158262212989,0.245831649896015,0.125430949937801,0.318374905682461,0.0751449979978674,0.244765100739161,0.41225962349174,0.127997979519172,0.0608682948758252,0.32182022581219,0.153740076920332,0.226372918098108,0.504024093662355,0.284478487963216,0.10247579878489,0.18355342372832,0.271876975109372,0.419099898921641,0.278237818744732,0.247245567352316,0.527299289348418,0.230375813868993,0.12117932561082,0.374097655354258,0.314697327231679,0.123069458591749,0.120652420614259,0.528984427357747
"RO415",0.24726281415698,0.272588329672478,0.220384313707166,0.332013063058788,0.0781072626417251,0.168010325582634,0.160988164620366,0.189513667057105,0.343892209783297,0.210554820992488,0.0811314501318201,0.0866583378695084,0.203820692772937,0.338198974463742,0.238920622380502,0.239275436491786,0.0907174218299547,0.089630400921179,0.24576606881136,0.630690407289739,0.0795226275384677,0.493131994837987,0.153063720916543,0.0640310517584834,0.175936176167578,0.0665939545977556,0.197357456482258,0.276027054190916,0.28372998947055,0.0933620396256788,0.215265790325274,0.276862437659959,0.065686647725733,0.193534625966184,0.208650135737298,0.384132904181447,0.20696721843868,0.18157153056144,0.131514246311156,0.288715256254277,0.4438639814788,0.26890847073971,0.189194725210903,0.228602858824864,0.119942830098928,0.115390527521685,0.141085766021026,0.173465442121843,0.096398176318474,0.417060201254824,0.101124502786438,0.46683837039827,0.0795669518956652,0.218130597165348,0.121363093902353,0.179025178861116,0.271903197878314,0.114388710823546,0.16231234929034,0.181828933471447,0.253074882472056,0.0729902389270576,0.34812218609738,0.0751289556293578,0.071395585145795,0.288582906574998,0.467624410094114,0.11706589088527,0.102177699023154,0.185451366104817,0.407552338305839,0.148452514591196,0.280085509116055,0.19826754000151,0.151603532848419,0.110309341721934,0.12582383116793,0.239042036250988,0.208670056490365,0.206685304679223,0.45015375733526,0.0760473088025412,0.199137124658953,0.151828066467718,0.528199478923248,0.292011861680573,0.157467092712181,0.196083735512533,0.227918176534171,0.224349955216205,0.277208096252302,0.495493395416581,0.145370580842602,0.473308192169672,0.164662842047662,0.0822118807717501,0.195843929004748,0.125129760336152,0.181372816106944,0.521722482305209
"RO421",0.183415900845668,0.111005414589538,0.0781316893494664,0.184883957763047,0.0312784223067539,0.0302570731076224,0.129108657042506,0.047257705899781,0.0595435934853923,0.204323944663474,0.123053466950164,0.028521431088775,0.12180624434636,0.153960577291346,0.120147085134167,0.119817962403043,0.0747184911851745,0.0544319560046053,0.134014876094426,0.0702794738879782,0.022667566493637,0.200325755054658,0.114940058077659,0.0857604112192233,0.097187221197555,0.0259007884563892,0.26101985573003,0.252980777720352,0.0889905129116135,0.199641378846193,0.155430707845375,0.0937362347990969,0.0268955951993695,0.0551392170118495,0.122640290111247,0.0960749771654588,0.135087440993227,0.142699024125493,0.0487459315830955,0.089915424342738,0.223445881685841,0.0888080137791256,0.0503652764362939,0.0920469001767186,0.125491977625347,0.0575950437579256,0.0930824873570614,0.0660821912088589,0.0987161598917511,0.165893988013665,0.0554712308574039,0.114372028609733,0.048411626027732,0.229994962440638,0.0966426884187206,0.0547715391662536,0.146579879020051,0.054142950975146,0.100523806927968,0.0503840589043914,0.153101252427953,0.0273314906675874,0.13536094983616,0.0803490647170248,0.0293731922528539,0.132226515795669,0.264106175112704,0.057195128951073,0.074676263752686,0.0566687934639871,0.321878903277852,0.0484413539030848,0.187127405542911,0.122129238068614,0.0806700397022812,0.0951267010616385,0.024987331994206,0.0956989831026052,0.1808348175851,0.0528196412708051,0.0500775459976057,0.118593615315408,0.0932127791991587,0.116499257741564,0.27856617608405,0.0895648244652382,0.0346795627871006,0.0426043694673949,0.132221801151201,0.157528993189954,0.108376144592215,0.210819762423256,0.0376138034645488,0.205022125271987,0.0811390255396627,0.121726182171053,0.0768765756047858,0.0679409241467457,0.0689756817524957,0.0599632455828217
"RO422",0.19223891402697,0.19163584524469,0.135187482105448,0.201886577970079,0.0292180009942439,0.0553405528623446,0.0662238307681595,0.0501295444072691,0.0792309931653259,0.0754153027968672,0.0418967178384779,0.0423040842638332,0.141251880333509,0.124686886238351,0.0966750860818371,0.079116092785145,0.0498603282824434,0.0209757391980774,0.144766329896345,0.189455046878668,0.0292628333308042,0.257148980490445,0.128667280021557,0.0415162971627227,0.0792780063167007,0.0218529477069323,0.204769095736357,0.121284620946833,0.103750886845563,0.111516647864075,0.151482422888282,0.0666104634704402,0.0355127008225541,0.128185030631642,0.0924688539879631,0.0883035032548699,0.103798264512732,0.142885924862362,0.0349495289969906,0.261241705211301,0.281002742980285,0.139954930968596,0.0604513667608928,0.122183174422187,0.0606202744993532,0.0592135133535464,0.0969577585673792,0.121123109874943,0.0809717105160862,0.11380078177826,0.0823269617985423,0.154482522986198,0.0593808026013356,0.0779294742818218,0.0775141367916561,0.0842799013069761,0.203147915831124,0.075329629775514,0.0842006572486968,0.0875324598780301,0.154846094865074,0.0424124169161038,0.224346681552675,0.0523266673855837,0.0232981456003817,0.138161712587366,0.294234088166904,0.0357254808471391,0.0976618863864415,0.0616726962044876,0.268785166654184,0.0403707130205655,0.171270953800277,0.121544226474265,0.0641832837277446,0.0833961481015178,0.0159248089121446,0.113951017142642,0.151156440033644,0.0892689773016754,0.158946836359488,0.0377894746741667,0.135955384968722,0.124078812732092,0.296426913807364,0.167633134870398,0.0633158262048341,0.0983750088442959,0.103635801354775,0.0832124295121158,0.128787052472588,0.403603822444699,0.0368470689278473,0.196344127082623,0.0816375608457099,0.030191002720887,0.0821342599352552,0.0632756105540572,0.0711765642029594,0.0952915174210935
"RO423",0.142522068731664,0.197866608368346,0.222964442925124,0.206501325216589,0.0502744597408352,0.17888715868797,0.121622238494681,0.160728329297796,0.14890938300835,0.10797289614334,0.033302460793921,0.0489631385232986,0.186678617305548,0.21699817376461,0.134939398328489,0.114930575160783,0.0672895301420023,0.0519226481911043,0.16163854812682,0.403047297338003,0.0586278485758584,0.404496280618411,0.173464581018911,0.0637984887093028,0.186267513194406,0.0713245363104077,0.185642612873347,0.162922395283133,0.285884924875948,0.0976462282765508,0.174589278501088,0.164972910421708,0.0706155094775445,0.302314909072531,0.20678500992524,0.232847750952715,0.203174349038206,0.237388506664733,0.040356245266774,0.222675418775493,0.369618743146632,0.27224255942122,0.135887832564718,0.169378203478559,0.115694154691722,0.111153584242923,0.139423210157889,0.137800941380301,0.0893578356111569,0.105544056464355,0.143522504598546,0.371059810561931,0.101092942636432,0.111631222001857,0.0982074476926632,0.123830704309322,0.203347975219582,0.0832100833685402,0.198218470782835,0.133354625793519,0.179596796636995,0.0930843719512278,0.273275198519983,0.0707628374080111,0.0326289670664284,0.336176935443252,0.358257518411326,0.109763472580663,0.128285057974591,0.100546971654027,0.232319754907719,0.124594836027076,0.256546576695417,0.206663244405996,0.083430704542423,0.127428542380144,0.0424577413794377,0.144285529849829,0.15731625663704,0.233859022810253,0.269815873216072,0.0661942584092194,0.281738344951526,0.17116426268393,0.226483982049226,0.168848656766422,0.133775273608547,0.213466746618818,0.132387850655844,0.116818502550144,0.353704111089747,0.398126857552837,0.0580080299010494,0.256855758331789,0.131728239771766,0.0483563917280039,0.185980957474206,0.114242412432518,0.0893871159819563,0.109108158669507
"RO424",0.183131776058265,0.110959889272029,0.148989833833717,0.2739468944433,0.0841575708524258,0.0510173693689234,0.226433421114501,0.0796898112636989,0.107599492990249,0.168050177208149,0.236603396612816,0.0513741115274579,0.159720236685903,0.248573859784083,0.181504481910611,0.217443266631316,0.0823199677020181,0.0972437264152725,0.12813823388656,0.0756186092073145,0.0280229908381439,0.266215109308953,0.127500918534339,0.118656765414614,0.105881425223282,0.0632523996287518,0.296263935613917,0.436973585432791,0.115669230483515,0.222305878784832,0.241591186928849,0.19840984585624,0.0432611774023198,0.0703827976735371,0.182294792575586,0.194918235123663,0.185426360372712,0.184163160469682,0.0571684277649581,0.119565421613149,0.247291992235038,0.112964908309072,0.0823998184125214,0.105460683859027,0.129414821430201,0.0539221283409188,0.146430107887003,0.235229962721674,0.130643298344085,0.0802981658732649,0.10230095602558,0.108054268476493,0.074817314738861,0.300399178896404,0.128551319116404,0.105677876442344,0.148982362676709,0.0780682486467648,0.102822220676116,0.0942554577618646,0.181603422194943,0.0299147513800364,0.189747553815831,0.26953461100542,0.0840985926404548,0.263831889954199,0.325045912265664,0.14878954541052,0.137672711880895,0.10354429007523,0.36925620340782,0.0662902385080243,0.236127123624603,0.255979074813531,0.0882469976939274,0.162302343292568,0.0794647271127773,0.154165171507102,0.234496411422327,0.0704171538801933,0.0607450498474249,0.175648553918969,0.310648329176766,0.171569585320797,0.341699833884602,0.1044129032602,0.0565808978784695,0.0883852021031635,0.134794267494484,0.27481223820903,0.24085568475141,0.203937608127116,0.0414717492955184,0.211552700737115,0.206862762385396,0.164268446779077,0.166822305170586,0.126477654815703,0.101733739542987,0.0706739319412828
"RSG125371",0.370331349028028,0.146241540853586,0.164979210895222,0.451723046449988,0.146520633759162,0.0466864837610312,0.110112238575717,0.170848390950057,0.13787764535204,0.145293985643662,0.184007115926443,0.0687925841570091,0.165971186493877,0.285803921475882,0.102005645782649,0.213364301710812,0.144580016571512,0.0930888898937719,0.182315489002574,0.163505950204321,0.0292619932956752,0.212951827001425,0.109774503287301,0.18793709552491,0.10986733391666,0.0414604964117092,0.306717660763869,0.281277250347207,0.151144195091955,0.246246826827458,0.251930458129377,0.121325063834957,0.0489593488074117,0.0943344179149376,0.210718127333023,0.149453043699618,0.131942874289516,0.154401583416105,0.0624309790348212,0.156691710860015,0.28931431081733,0.209791966971286,0.05972777103832,0.131120455450831,0.21765083155714,0.0989120991575139,0.21563296765753,0.135617906102432,0.104243399238204,0.49734504007795,0.0973282546140887,0.135407278681772,0.119986849794687,0.218160470301884,0.142807125986546,0.144883940413269,0.190689658467913,0.0959965067771597,0.130774894646921,0.152361438992046,0.147259259836819,0.0409587675393973,0.23270110044936,0.101267641661713,0.081396748462177,0.0979967351172395,0.314354232530261,0.0714612312871698,0.204460422967823,0.136509181790678,0.278926099554348,0.0789969886907208,0.164591321944796,0.17466919688059,0.157555603652216,0.107946366774767,0.0340425531548939,0.153367788194205,0.287188091623049,0.0888685589674851,0.0560898555258548,0.273721128331873,0.0763259635976297,0.225287769200433,0.333750919779749,0.23770402790933,0.0557146493851242,0.0667705586515617,0.284357288048727,0.188439168117059,0.119474931248721,0.209224986288068,0.0616346190906169,0.173096853700198,0.111561255311432,0.0770515787079318,0.131143005942383,0.0760154297566187,0.18441181051965,0.108066734442324
"RSG125372",0.559666852694055,0.271855519196272,0.147806356539431,0.588091244208276,0.322999211515568,0.0745246250535498,0.272927242733176,0.187945233939333,0.3470831632985,0.189738256580058,0.153624745375555,0.0711616967773611,0.164121319647697,0.278516922360331,0.122495689379184,0.284635282029891,0.162856855287809,0.13579827330395,0.20823780450693,0.355587854365516,0.032896788183643,0.243492911501485,0.11728880251146,0.145034867600391,0.148210325308209,0.0647998308895863,0.307252445081818,0.388569751652592,0.176003740272236,0.210674414114377,0.253857585613399,0.128029403425343,0.0823456197864387,0.13855681424623,0.230864647195689,0.229462754530324,0.182550652528976,0.161814347239179,0.102528422308749,0.459339264745642,0.354993004151487,0.176669802854432,0.0756424973614704,0.152625059287141,0.218370496879148,0.108973494603438,0.232006087945422,0.23523981780668,0.102735979299576,0.210714279624865,0.128777683098299,0.161766771186165,0.164787656481773,0.22086712224995,0.154862629703458,0.308251629821113,0.280603296872105,0.120002761296464,0.152704756360335,0.351319687492696,0.211841978964184,0.098371992640251,0.404054129984984,0.252407104973643,0.190996363060461,0.160469744015084,0.441566436680673,0.114021106536942,0.277594085122866,0.197083570755007,0.368476368904142,0.17979791412735,0.212878363999932,0.267755000030663,0.221568381276875,0.159600987769145,0.0715231723642753,0.254526302653321,0.474071888464656,0.14364994780446,0.22136125580895,0.253357794127905,0.122483656477308,0.277636884616209,0.372463064668417,0.302348140085773,0.267599805904655,0.1938666449718,0.313767098590883,0.295696899971976,0.14962877868863,0.418971264377626,0.081203873292143,0.180886554812359,0.276713223364272,0.199286732563708,0.19767227259412,0.100242162061772,0.125443818230722,0.0916646462472436
"RSG125373",0.570045373630215,0.448417408876179,0.274076844314256,0.512115095409088,0.708781981657587,0.203024749229419,0.527452959149467,0.355500064384111,0.375563439204432,0.420123790583829,0.663340671198592,0.467996949988061,0.200313216238888,0.495410335308034,0.411274114622222,0.554612869093822,0.407420208783627,0.338300262577634,0.297018941277772,0.468669982688114,0.15583039459098,0.362117261995034,0.221966467183572,0.406953002485499,0.326944683514532,0.2280764580346,0.357884645789139,0.765248988463336,0.262229007431273,0.42341954550516,0.569051843054217,0.445240365593701,0.401191082980312,0.289182838457864,0.330576659627346,0.575263668575972,0.409433546089863,0.324641437186633,0.306706111673202,0.575046516584115,0.403532025197473,0.250547757570676,0.224578833878453,0.233554449999551,0.179405058906931,0.213413349695684,0.468043476172871,0.56830382035543,0.236625146758498,0.282506846118966,0.24213986337111,0.163128989365052,0.253669482463239,0.447098654629861,0.234278269918936,0.582090517759237,0.382011695680295,0.318048051663555,0.217800237471713,0.54961137369403,0.511157301669312,0.151559152400046,0.454516545682658,0.781698407132956,0.335459964052496,0.728755589207551,0.615918571159945,0.51917707525103,0.574538694962241,0.426210732126937,0.475823566734511,0.413105051773444,0.366396337140075,0.314457491933453,0.319973737132812,0.433286462390725,0.411819116847382,0.463235570457785,0.632744949004062,0.206448691325691,0.341485150819849,0.328379099735099,0.778306353539243,0.40348626210226,0.752488713804393,0.54757409778429,0.519951568610516,0.555708282913608,0.411758233245982,0.608159104424251,0.441536324564049,0.562763319643697,0.625214218194519,0.278908315385215,0.440929438329766,0.456072657486938,0.509496871674599,0.304649215942465,0.218088241649029,0.62447839033132
"RSG125374",0.425880125177865,0.36043769014897,0.365684520429999,0.479088460023976,0.150013050523623,0.071567898923259,0.229912695055579,0.406476321877542,0.429472007630762,0.428838398569122,0.236423292878223,0.0965102457037953,0.460460721974319,0.296895589973233,0.269820715123254,0.280092048371805,0.090657007046375,0.204005723276649,0.308574696067008,0.47294920479851,0.186366759378764,0.456028012569437,0.265156796112858,0.184825445938838,0.540608344545677,0.115733030676221,0.346769502875677,0.2629991932744,0.316540399999266,0.288300215562477,0.6129649248181,0.16375007389097,0.149178554791425,0.31264764858045,0.370748948052843,0.490248913828027,0.306511952165749,0.250700041851813,0.317732613130397,0.58576871260572,0.535189570257316,0.238187964235051,0.198884901174789,0.207368585880697,0.21983916037902,0.346386009175633,0.185593407849439,0.275327966751242,0.258940953420844,0.495918550032117,0.240287654679905,0.309709715052775,0.332307457287461,0.307860420999919,0.215363147899114,0.212240764287748,0.420162515137215,0.172583901361623,0.182606114523814,0.529434317642279,0.243380818805107,0.0762663634277936,0.459551147586933,0.12174864624532,0.813494864586325,0.270297982173797,0.496030319456308,0.155421198217631,0.354173369882208,0.391536326454355,0.553132074219132,0.224332607827293,0.349897291275189,0.3937057935574,0.425503035464274,0.172635590731881,0.161258250964501,0.31544841730205,0.503741820549641,0.285456732099688,0.46346439414685,0.107214948276303,0.287483017724425,0.258774587236316,0.601956580434094,0.336093774760878,0.49293064991468,0.258506870049585,0.450797878759647,0.352374891402469,0.249323630301494,0.618143333889432,0.379815087144802,0.314170775124072,0.218585756973719,0.212463007094051,0.37216541098416,0.320595744478999,0.327297581775578,0.738771978245212
"RSG125375",0.494319641719008,0.376356585623681,0.231021328461573,0.381097586421602,0.64031070899118,0.0810409026036287,0.415605819980257,0.300201975836904,0.213326247234593,0.207675241763906,0.425114988910096,0.171172310089562,0.184309950169286,0.400278541411354,0.280905315808704,0.41720239542876,0.254769446634937,0.205930503419393,0.271281409722262,0.266829519406544,0.0410986491502095,0.291187620434716,0.176903402996533,0.276222162197856,0.247270475411488,0.129781920263874,0.341547104421279,0.608830920642901,0.186236452305798,0.391431322089187,0.330768475504995,0.343868227532291,0.255771643053616,0.143673536149916,0.312761480056462,0.350178287772239,0.308746456381693,0.279774382005255,0.145599328981915,0.203380611078058,0.387513201918533,0.172338580509587,0.185492431217958,0.209974536183279,0.210947458381389,0.0942239948951854,0.316462304169044,0.431364453820157,0.233202534589237,0.207159116055242,0.18811004584332,0.15472169904202,0.15086511379913,0.375585192931684,0.170453573872763,0.241897317626519,0.223418605697914,0.171923207187876,0.181723004989897,0.444787852923442,0.312281942664428,0.0576996465783514,0.4367662239885,0.702434462340459,0.119345217763507,0.541680906073063,0.468605218201718,0.273050524850247,0.491208306707976,0.321747762915246,0.395492188357401,0.206331595476995,0.288681544090543,0.282883787116564,0.213874007209008,0.407454812358437,0.21166048576529,0.175222929598469,0.420296410098999,0.0912806889977647,0.1168768434893,0.277211702004226,0.541952159567218,0.251922686862524,0.64409438593765,0.430577518693058,0.131552227851472,0.205885779181651,0.354504161697618,0.521010830919839,0.38837728131277,0.356693083205029,0.115125621206767,0.239965344236267,0.377407581842188,0.314429684674395,0.255720966171955,0.197073499624101,0.179909950910826,0.12329121259214
