"NUTM","run1","run2","run3","run4","run5","run6","run7","run8","run9","run10","run11","run12","run13","run14","run15","run16","run17","run18","run19","run20","run21","run22","run23","run24","run25","run26","run27","run28","run29","run30","run31","run32","run33","run34","run35","run36","run37","run38","run39","run40","run41","run42","run43","run44","run45","run46","run47","run48","run49","run50","run51","run52","run53","run54","run55","run56","run57","run58","run59","run60","run61","run62","run63","run64","run65","run66","run67","run68","run69","run70","run71","run72","run73","run74","run75","run76","run77","run78","run79","run80","run81","run82","run83","run84","run85","run86","run87","run88","run89","run90","run91","run92","run93","run94","run95","run96","run97","run98","run99","run100","mean"
"RSG125381",0.158081168505877,0.108944156677003,0.171075250428758,0.218905974761631,0.114807614314101,0.234439219575538,0.180710796763433,0.120506439739576,0.13052234423622,0.177475035602626,0.113795012353175,0.151894886726772,0.215510032471116,0.168525036034873,0.153353526844467,0.134113874877183,0.143068600976804,0.199045519876392,0.1391071132111,0.196228287078994,0.113721610160276,0.0952622774542115,0.135987881184911,0.110203258466183,0.100314365869665,0.117095819734588,0.132983431005646,0.214933357589907,0.186422107284006,0.20521580940865,0.123345641755037,0.135917286781261,0.145982080678295,0.159525603070393,0.116486539910418,0.147286710600226,0.172568403753923,0.200959910801791,0.171914668867769,0.124574116408419,0.125255133899945,0.144313507005333,0.156594299092396,0.124639437163998,0.141659390569657,0.113838518591086,0.138397663518867,0.111323276160995,0.141292216726791,0.136916599931947,0.128258780020904,0.146399688493127,0.130661476590335,0.152755266617456,0.130602878636919,0.141550063575769,0.111632239039381,0.143694292617118,0.124196421178083,0.127546547804977,0.146775546296941,0.12880653456959,0.110988586276701,0.13493356277016,0.156084138433427,0.131681511976543,0.214487506877767,0.123754578896787,0.110153952994657,0.151341978398228,0.154002127045225,0.129425503855868,0.181593047773209,0.130102848930503,0.118284327325047,0.154398095866802,0.150569322599727,0.1139003830636,0.157317766290893,0.113583975034951,0.13422086055402,0.172725039924257,0.141560336468025,0.125294188214649,0.157751036620509,0.182296887780325,0.149452533351145,0.117361231089309,0.129701273031099,0.0972077848734403,0.180428111710649,0.116735968064171,0.123040701705289,0.143218614257723,0.13449547430425,0.168953686818306,0.129632851569887,0.124139830798052,0.153742876698156,0.187370202882217,0.144938532550684
"RSG125382",0.134470984163467,0.100739725535883,0.139187960117738,0.16887676159665,0.0982331498853042,0.199647666731457,0.16232663978539,0.133484038813501,0.101282628859479,0.149712857014852,0.117860587493713,0.137923155621021,0.199984871940006,0.108505233659174,0.146950757977761,0.115527316756417,0.137014201566754,0.149732333527802,0.138155964477241,0.179876984701307,0.106180175136018,0.095938538838217,0.158369254782342,0.104598227535557,0.0919337252193251,0.0976853049192701,0.146909644221849,0.190733366426791,0.159096295142387,0.175682577576136,0.103360881765057,0.105821574308799,0.116760389381197,0.151266826422455,0.128343840876189,0.108136255047313,0.151316345473379,0.153168560947506,0.155417530218792,0.1230687038531,0.122160017790092,0.138086068048723,0.111635186196563,0.107479263310562,0.155430806691233,0.118150047483863,0.128289263672662,0.109198112869741,0.131735161488807,0.131052011564244,0.125452933720178,0.132905195352331,0.102025839498694,0.128884551400459,0.123794403742174,0.116809716855842,0.115507135100133,0.126931191159535,0.098130452402903,0.101750751618109,0.144439462862178,0.0948107059679102,0.131507525723969,0.099782941023389,0.128131943835761,0.101664238253886,0.201152475266779,0.108607224081549,0.0987147797373227,0.129625615492226,0.120116306316441,0.109399594691823,0.177129591549114,0.127516675433346,0.11330168929069,0.126985689331321,0.154711548714998,0.097998121474392,0.174701787814232,0.110652687027836,0.104473588159502,0.152959873742462,0.115727535725387,0.116615276858467,0.110658206493353,0.112743787004883,0.134767390955603,0.101804057925187,0.117734693127472,0.0976598214451061,0.129738521082656,0.0949658279563839,0.0948873665505367,0.116610641548212,0.108184232798326,0.14611728249142,0.116771214918082,0.116208342108621,0.168992446284756,0.126489300793125,0.128037499601421
"RSG125383",0.0950361603113057,0.0697988058021466,0.0935338528958728,0.10226253501813,0.0643385145011683,0.12960022393216,0.120270316315356,0.09084736836036,0.0809324548637714,0.113040998936817,0.0763104525446341,0.0970739793342444,0.148256529540259,0.0912598747787066,0.109221201083913,0.0829741929840361,0.0967550089467726,0.125342180076659,0.0782066312899393,0.119483325694596,0.0812688816518012,0.0686409905893312,0.0926593801925326,0.0830118457439883,0.0718830102277237,0.081604550301473,0.0863885093758187,0.119134408430662,0.123463424875796,0.0964097116238955,0.0752475007383613,0.0897396782007619,0.0847264301837382,0.104226786749069,0.0909867460812088,0.0863518384911001,0.113845032871138,0.117011169206775,0.125948164784147,0.0844848453704393,0.0812253074346291,0.0847297337435315,0.0910175771921843,0.0763165177222634,0.105301519435683,0.0841337229728696,0.0911731434985697,0.0811704115322698,0.0949067935260401,0.0934973708785753,0.0862336114743929,0.103064013792203,0.0876808729342494,0.0985986894026822,0.0929796611631316,0.0963988900292378,0.0770798567631104,0.0782623395581288,0.0772488419508403,0.0873172642073079,0.0953776828180087,0.0803458944358265,0.0868899321301389,0.0831751319445886,0.0938404773529277,0.077684113394412,0.142513881048467,0.0790200169836075,0.0666119457502718,0.0930616809473435,0.088103256398161,0.0869650446793125,0.124183819548294,0.0811190273947402,0.0746715521145556,0.0861907788964034,0.0939846906888052,0.0814134043277343,0.109318038911155,0.0787292765099258,0.086203732660634,0.099959994476345,0.108428013004004,0.0888565868282265,0.0886333432720661,0.0846023850702031,0.102749697958944,0.0811958675457407,0.084421953038862,0.0825385656088941,0.114519167280663,0.0686340688832345,0.0732592164856288,0.077083443910496,0.0990469315307681,0.100795773674723,0.0874643654747865,0.0814312535221024,0.110472372109767,0.0970375574287165,0.09250447588152
"RSG125384",0.0950712524320783,0.0702128421064307,0.0956559900034599,0.111237589691027,0.0643385145011683,0.147935921304045,0.120170488933045,0.0855388001598838,0.0808711148697803,0.108639367922523,0.0772121639709477,0.0988969427479246,0.160004458427286,0.0913926032742003,0.108630384157714,0.0848992624198759,0.0978920813276361,0.105234783596845,0.079422942253113,0.116118934718536,0.0812688816518012,0.0689095025816951,0.0903826966189255,0.0834834595081688,0.0710425082662497,0.0818238813263,0.0867247585650017,0.123293017422672,0.125663401179895,0.100413371017747,0.0734593575218454,0.0901832075526955,0.0870029663694737,0.114826651364306,0.0913678617966121,0.0860487804360779,0.117823660166861,0.119264970998028,0.122324454651203,0.0845193632950907,0.0815140487388737,0.0837289741989835,0.0885288331279165,0.0778530257219319,0.101594644642299,0.0849836070747363,0.095706599690962,0.0801201738393441,0.0973063655539417,0.0898243286325809,0.0821250360920231,0.104027054108518,0.0883118259797387,0.0959190149872483,0.0939680935219576,0.0980325635698494,0.0773998543996607,0.0980872828673955,0.0762925199374944,0.0852100811792577,0.0954356022382079,0.0762411452423253,0.0879981381845296,0.0881350955734593,0.0938141293789788,0.0772965463713963,0.142459576716425,0.0785639611304017,0.063272088539507,0.0934437967140216,0.081942393502439,0.0875598810513213,0.109497598390145,0.0793660396619557,0.0738303393425468,0.0877156829815474,0.0952454962494677,0.0807692793404555,0.114146473931718,0.0834016432398649,0.086930447282731,0.0923990842590227,0.105782203217132,0.0881796417800459,0.0895240050344232,0.0829794944359532,0.106994881531817,0.0816152905518246,0.0836906864549938,0.0825385656088941,0.114519167280663,0.0686340688832345,0.0730285749576194,0.0793960532931477,0.0990469315307681,0.0993374727668482,0.0874643654747865,0.0864143810072019,0.111915221009481,0.0982682994901927,0.0928853086260438
"RSG125386",0.0942192699436397,0.0702128421064307,0.0976497951736653,0.115818229568883,0.067014229772118,0.153050154292724,0.114124078097158,0.0851945647609685,0.0818990690507034,0.122414929505446,0.0777574947582235,0.0992239584932568,0.151189594148564,0.0887065805263263,0.105553301098582,0.0825664473196911,0.0992008586527126,0.136350101788872,0.0799185769118724,0.114631897233775,0.0812688816518012,0.0689095025816951,0.0934504526997481,0.0834834595081688,0.0716889293150395,0.0805176743349954,0.0837691745314793,0.124295817230289,0.122372390686483,0.0996396446901623,0.08049913100196,0.0901832075526955,0.0850201979658058,0.104119417304374,0.0889935256429568,0.085189334609474,0.119021563465563,0.114787934572482,0.120732737857383,0.0893385849702754,0.0794931613008656,0.0805968884862056,0.085926952178096,0.0810211073647073,0.103882978897092,0.0856852065568045,0.100071328086325,0.07910401958012,0.095552842013538,0.0894831339632085,0.0894254543700152,0.116372999924857,0.0876808729342494,0.0951591983558653,0.0937326871674875,0.0981062310311614,0.0770798567631104,0.0977768252788006,0.0756812095219988,0.0865904405480518,0.0990819063950704,0.0772847547859199,0.0852987238162345,0.0838177918720607,0.089330696552525,0.0781652447846836,0.142221197842744,0.0819642333261948,0.0638239171546954,0.105716493879886,0.0763085691689243,0.0883524338054841,0.117069155534738,0.0772967683528658,0.0715285059884924,0.0888373206583043,0.09636970570632,0.0807692793404555,0.118386587919078,0.0853762578818983,0.0868805430242816,0.0918092368965525,0.105228906073343,0.0869944086687931,0.0886333432720661,0.0843221391649404,0.107813415549029,0.0811958675457407,0.0943947875097672,0.0825385656088941,0.114519167280663,0.0664359159818433,0.0713592416655393,0.0939291344488082,0.0990469315307681,0.0993166884403362,0.0852711355856947,0.0856080851168376,0.112131256222372,0.0979153056546682,0.0936474454970652
"RSG125387",0.193848450035174,0.136229469274199,0.202261349064652,0.322590597336356,0.202391354282295,0.309811404578031,0.269031785543734,0.184853454694637,0.166211331010771,0.232453018931759,0.157446394465208,0.220160498462699,0.279170973508426,0.230825289792569,0.293351052278431,0.211498653851985,0.236563351696977,0.294055898503222,0.229954369834499,0.224126246019524,0.130720759676537,0.124872360760903,0.26663975698056,0.156429233546383,0.147009906252174,0.136926385066959,0.20368950704738,0.311479368957973,0.244705745272205,0.268219622555559,0.180307162604745,0.17074019869671,0.1709365529368,0.219369015477995,0.147188539582011,0.195113383498281,0.26428178180616,0.260153145439838,0.249262250837528,0.170197882275732,0.200451875477152,0.205762742563709,0.202833093861263,0.16852716255722,0.172480032916204,0.178392447875783,0.226636741260563,0.141051832635817,0.190971223274476,0.193843428286501,0.175756807562405,0.215696410557791,0.165820150448599,0.220622934611708,0.178033288702647,0.181547030889062,0.173306202969688,0.217103739434268,0.150080253712866,0.156099799367816,0.201995606424247,0.17863879450141,0.202574373877027,0.169651730367536,0.212391414188454,0.171681796320099,0.25385022268951,0.16705891098564,0.140007897248872,0.278632123389403,0.227303548462836,0.162450867297616,0.298966098235762,0.215141958526092,0.140128200500725,0.239286650499195,0.199133168220722,0.139218929376618,0.198298826936627,0.193163020422083,0.190994380267951,0.230522433321086,0.240997870300164,0.163207743917671,0.205267417791,0.206134420490171,0.234790730675607,0.151409090190268,0.180013806776767,0.139693541681426,0.233951996226486,0.150886173915005,0.154510077029959,0.189589331362124,0.167453893855,0.211916050522928,0.163300594330748,0.201884302452217,0.224996655914266,0.275258002058971,0.202364473529534
"RSG125388",0.106315069243215,0.0789852389818064,0.121491492117436,0.122971615168163,0.0719615991666559,0.144627859925156,0.133469920932024,0.100487837912468,0.0877193430589038,0.111221334661814,0.0923201084853078,0.10303939765214,0.173777470991001,0.0988275386700961,0.119820082628585,0.103044555457038,0.106893823620306,0.121310190996267,0.10319214801022,0.135689909355499,0.0889639110795643,0.0693062918026815,0.106975097553594,0.0834834595081688,0.0785402269862075,0.0833628128649411,0.0990928588314479,0.14427953469101,0.129696417634377,0.119576568339973,0.0780156794885286,0.0954285831857487,0.0879070061249832,0.120687299306405,0.0968280345426059,0.0918182121838784,0.116144511057207,0.118338320787909,0.134018334198047,0.0880203292562284,0.0938658519837503,0.112350563422931,0.0973546165912582,0.0772147943466361,0.108749864163727,0.0994539695762397,0.104385917236331,0.0819941193102182,0.104692914931981,0.1025938294458,0.0927828229571167,0.106732469513873,0.0909872571471341,0.106006794930786,0.102987505741308,0.111266754618475,0.0909629337352389,0.0910467866897575,0.0869672998963947,0.0895791635325807,0.110998333309677,0.0922306004245056,0.0886514411219086,0.0856921546836773,0.112306906946064,0.0853020212041756,0.159731306261934,0.0815250616439393,0.0705196862130285,0.11488951087244,0.102421939895754,0.0897053446671953,0.1307980286863,0.0897219642359472,0.08685472106137,0.100598622671679,0.105901386756502,0.0909095672300971,0.130256447354221,0.0902043395330218,0.100465078942012,0.124196730691735,0.121903786783962,0.0935462845018387,0.0959745768672803,0.100885296691242,0.1114604091199,0.0824678807322911,0.0934065366825473,0.0894472742523374,0.11668734861124,0.0758560642562462,0.0815619782167925,0.102902497676251,0.103515806106867,0.107976141780278,0.0982967797810281,0.0859043894196429,0.124307136294277,0.102982526128115,0.102525901645385
"RSG125390",0.0980050208931313,0.0723907564234659,0.112561765139847,0.113396502605292,0.0710918582619737,0.146363162104228,0.133897099065294,0.0946540577168793,0.0810397458368936,0.110474455611435,0.0769918838199208,0.109560875932117,0.175484167525938,0.0941462904170679,0.116229820415062,0.0871286505683772,0.106118599202402,0.107794686694779,0.0822421931832326,0.133151677716051,0.0831421506992937,0.0689095025816951,0.0944871439696572,0.0834834595081688,0.0748952350051229,0.0827910808228869,0.0902606592039252,0.132566338132746,0.129433982488696,0.122221852175265,0.0743011412472933,0.0906070961741933,0.088543936047138,0.129000993661387,0.0922613945956505,0.0903762687237582,0.120426255921571,0.135458238780026,0.137505430813446,0.0882325182142579,0.0848145855315914,0.095472610289555,0.0970249805435742,0.0778565145259362,0.112809212672052,0.0930918502085849,0.0975919751101682,0.081967011126062,0.103407062138302,0.101094108832614,0.0869279864189891,0.108460373565964,0.0910687233931381,0.103826988769994,0.096502442986706,0.105213457584644,0.0844712064734962,0.0909628305058404,0.0808025763550857,0.087397303702692,0.100381777478163,0.0839068029768087,0.0899078335292025,0.0892603571980255,0.10724356214554,0.0820100281510146,0.15181419180062,0.0801089972541216,0.0680714137354402,0.103366275653062,0.090520303569649,0.0891486764530712,0.119936429825578,0.0852539608468464,0.0821536373671375,0.0927623880910975,0.103263228239726,0.0874946741195065,0.122768277079326,0.0871377216881516,0.0932699464941052,0.117108810868301,0.116974210242082,0.0911477273616827,0.0912128993211925,0.0894126462508025,0.114120453521407,0.0835277304155324,0.0877388726200949,0.0825385656088941,0.116209139406132,0.0677119035810037,0.0742325154315163,0.0829370371029091,0.0990469315307681,0.104679113296976,0.088991301583265,0.0898253887408535,0.123866623507477,0.102305379080321,0.0984575948180196
"RSG125391",0.125373460742212,0.093779029446596,0.11942606655865,0.135345075735735,0.0890353876793431,0.171910573227448,0.137457772307495,0.113153773303446,0.100206025494482,0.132315294704194,0.113615426764085,0.131230458662364,0.175018434579883,0.103046667497407,0.126534532825417,0.110730107846834,0.121301983983198,0.141510446574453,0.117231410751808,0.145549319365065,0.102711606749869,0.0929303781578374,0.115661863315196,0.100885256016127,0.0901412625588426,0.095384978997695,0.113465143934937,0.150283384070427,0.141399876475223,0.133928949100122,0.104783104634589,0.104790209734754,0.114060848016872,0.13309223726001,0.123642224727916,0.104296045038161,0.144219754193405,0.141983193836549,0.145861739676896,0.107574484688116,0.100408137632797,0.101864110004639,0.106449343516717,0.102003264175976,0.129475052545028,0.105574063584523,0.125820416254605,0.107791266489173,0.123704044117979,0.11187169300169,0.117657890884612,0.121591739540163,0.0974937506473897,0.117596379892085,0.112556326768303,0.104512245023209,0.10153734729736,0.113353402376016,0.0918099151225861,0.0975092399460617,0.121074088526912,0.0876210965147368,0.105501691990136,0.0949245334327287,0.110353763588586,0.0929210284035929,0.175489083340222,0.100088553125923,0.0912840307035829,0.124086059628832,0.108468552260606,0.104474746842371,0.12717184135685,0.109021138709774,0.0974206319562236,0.110573600692771,0.138950524691516,0.0966018474073531,0.14800706117979,0.0959564044263431,0.0974358627866616,0.111366735759853,0.122313068331911,0.10845104990001,0.10423615439903,0.103780293958934,0.124671670713371,0.0936806425134388,0.101983822848511,0.0966720353674949,0.128945920241723,0.0923271390904844,0.0867871099701669,0.107559716896825,0.108085329176625,0.126998886522975,0.112382416846954,0.0969131330474372,0.152577191513491,0.112062392638442,0.114846682693578
"RSG125392",0.107086853347343,0.0925005333493594,0.118672557010422,0.124853497186838,0.105221208574094,0.132614972927052,0.144283339244982,0.101354650517503,0.11430392639636,0.115127653514497,0.0932485912470606,0.122600698380034,0.14938679928187,0.121758027799771,0.100813516397808,0.116881121954273,0.100240586082864,0.131616879318409,0.124030063977928,0.136597101927446,0.0940170817073718,0.0864186463344212,0.107491982472918,0.0955858270225299,0.0873038740127974,0.0953705936282076,0.128325262784366,0.15826344395149,0.152242148172232,0.161307042460303,0.0811763840828053,0.106313695115173,0.104000644881646,0.136457529500119,0.104260450955753,0.10099461649155,0.0978436317320576,0.141257017799786,0.127579195950798,0.105713751611985,0.101923485540281,0.116977958815215,0.109581846302658,0.109286745497087,0.0923373305562116,0.100548807521623,0.110958184283538,0.102398254179264,0.0999391163381774,0.112041027035612,0.0992454949938869,0.116825942312808,0.102194950830715,0.13933524245071,0.099850899769432,0.107445355799613,0.0933892784775198,0.127942809359179,0.11062629205301,0.108305260246825,0.128701184946086,0.112026114193114,0.091261417125974,0.0992133826066549,0.1236705013478,0.125263851768196,0.183409363781254,0.100958103929334,0.0886682497080633,0.106094639682933,0.118817810032431,0.10762554887532,0.122906843648358,0.119017563478366,0.106481819580599,0.107734806148864,0.107918620968252,0.101837690587819,0.136847548151325,0.0996840343409557,0.113778117259462,0.144759581527703,0.106541427235874,0.116487909092061,0.128747627251848,0.13434691550117,0.112030602746309,0.0937040112606725,0.095974043582543,0.0908048121519651,0.163897205417391,0.0936587667557502,0.102029346733724,0.103950019613273,0.121529472743493,0.119565314242179,0.100205966197981,0.0919441242502762,0.125979784465841,0.123969286389458,0.113583131107883
"RSG125393",0.109192203821872,0.0925005333493594,0.133286414627205,0.128623317374102,0.105221208574094,0.144603677882523,0.14600212825822,0.102021194349546,0.118855485819701,0.119435895443724,0.0950335488410707,0.129983428364464,0.147333617100929,0.132854780064795,0.1045895026797,0.1200135085706,0.101534732408093,0.133321120397671,0.127120119105966,0.138852924935665,0.100377265042415,0.0911005276381596,0.107592948301353,0.101820228656876,0.0872885828582276,0.0959573249984916,0.128610753203132,0.150358498473016,0.155915869690989,0.169148140065804,0.0822630502861883,0.119218771684179,0.111368824820656,0.134408711875143,0.104308350399689,0.110723087866271,0.109680100083522,0.144281303913635,0.128624757606061,0.10628049775815,0.102098339616031,0.116956091767843,0.113851136987129,0.104444274364078,0.0924616548075756,0.100548807521623,0.123320062536404,0.1077474452668,0.101272791928092,0.114057703774101,0.0988100729477098,0.116926532798431,0.104334862844511,0.137605579361612,0.102116867361218,0.107876500292773,0.0942084625920445,0.125596622502047,0.110714997453999,0.108199504397259,0.13496259033407,0.112484696872765,0.0906119609316813,0.105794384091499,0.136678508510604,0.12447152213574,0.183982103449962,0.1076665255095,0.0900079122553015,0.107527321196442,0.120093749594733,0.107380756636889,0.118303468373942,0.123135537250156,0.106643903407576,0.10942125139722,0.112550913383418,0.101837690587819,0.138084096812899,0.100787979187989,0.116836020337207,0.144242052854933,0.108572941091062,0.120543057874514,0.133412226747931,0.150002228151177,0.114915535539301,0.0937040112606725,0.100947361909664,0.0913806963729585,0.163742605674755,0.0935176971843479,0.103936560961931,0.103426317476623,0.123644115986338,0.123920667971951,0.108003621710444,0.0944619970283884,0.137602242989207,0.126066957106697,0.116381610364629
"RSG125394",0.114457429589182,0.125895737859432,0.129505061143942,0.183978266140371,0.121221976086269,0.159979076791649,0.202886659263424,0.108003831242812,0.125897596141886,0.146389230703618,0.111759326927441,0.144219930546135,0.190661303019243,0.1421971363317,0.136890938073038,0.128634660390103,0.121830834177594,0.172775346980617,0.117365472744018,0.14277077061382,0.124445976198883,0.0976823391188223,0.129485800523584,0.127696676110823,0.094732746299238,0.10915556367966,0.133261916762118,0.191036914268236,0.174241463446981,0.20235404056924,0.119329057221094,0.138052955651576,0.124917197536151,0.160717494361778,0.118062805807732,0.151110157958311,0.155567629360838,0.200329705530544,0.144619384204653,0.12709572507779,0.123292804062419,0.132243942556792,0.151996685926141,0.126712501320946,0.109709524890354,0.109654937101229,0.130963617524142,0.121149499185686,0.115074024107091,0.115026554237819,0.0922090567641094,0.149252337202764,0.126540384633632,0.137014336736628,0.13316399685193,0.124388068905025,0.126778335038879,0.143703182700339,0.128025391839483,0.128632223706618,0.144144486858982,0.128981660834933,0.138571652305176,0.124182313653117,0.150748094731262,0.135277438960845,0.187019026292125,0.110610996573786,0.115102818856158,0.131390421433096,0.143534524799988,0.11550970587711,0.153413703351147,0.137773852061028,0.110710788967542,0.130689328939532,0.135493790249404,0.11675132937417,0.143495215980251,0.136444524150256,0.147929730838022,0.132594557866432,0.127180909602728,0.126279332080994,0.156219450942234,0.164162140164895,0.13094197920227,0.125375564858414,0.111168298875034,0.103524836097763,0.181897417915173,0.115676316712941,0.140760248382523,0.129870741749826,0.139736931807271,0.151272392655699,0.133156458470603,0.102172907966056,0.175764046182418,0.168174877007574,0.136304523533752
"RSG125395",0.139248494060615,0.132755682615732,0.177808784615927,0.244469973388013,0.193537206262557,0.224937102341493,0.261237952139403,0.153585599730711,0.158329620173831,0.191921261441775,0.143311918945182,0.200118287434575,0.223399202734988,0.213452683492376,0.229299143856913,0.195506662287417,0.198066303127119,0.267988394488551,0.188657443907187,0.192056143652178,0.123267237169275,0.12178066334038,0.224865694865184,0.152915693214074,0.133737037779341,0.132855706658504,0.178066228540154,0.247652745882082,0.212434900420163,0.235257106720933,0.145832510323013,0.164302429942606,0.148926137393442,0.202862032312671,0.140490526523732,0.178737070452335,0.194938925410953,0.219347073180562,0.201445467437315,0.147080077913693,0.185140807930385,0.172022192491055,0.185224151451695,0.163943706160812,0.131707849246906,0.16665104189294,0.194671222770843,0.129471180948442,0.166304262992941,0.166183799183989,0.154537542090941,0.172327917768743,0.153613378723523,0.206996135872365,0.172025435390703,0.142424700076317,0.15470527200825,0.212515977464259,0.138851632411462,0.151442015597435,0.191556124209498,0.159941123884131,0.174907638334014,0.138977317920935,0.203973110361999,0.168423494123033,0.207514110138876,0.146936690904547,0.13116984307528,0.201596689102154,0.193530596486229,0.156312065927216,0.228040363515809,0.206666555611572,0.128727322882455,0.230028372002332,0.16683576687739,0.128176833691728,0.187882992915533,0.188753198701078,0.181191246159689,0.192591540390447,0.192747298635552,0.159958112393025,0.185288537186534,0.184540721119212,0.209284723381104,0.146616776471556,0.164702998588876,0.139968277840025,0.234547503359953,0.143233837601211,0.149239916271431,0.166142897851264,0.164644664755362,0.173908969099501,0.160636687963444,0.173930160658127,0.213835624164478,0.241188984522173,0.178753930377297
"RSG125396",0.157676230765024,0.107952015276057,0.171422792154058,0.219216118052095,0.114807614314101,0.25520903573184,0.180562283279918,0.123441955495095,0.129993683296617,0.177736717682718,0.113915290871518,0.151198522775631,0.227404476273757,0.169398109359533,0.154417766856587,0.134321942742342,0.142909222956734,0.200402095084398,0.138181776317679,0.193257650020218,0.112086941572012,0.0952266972102042,0.140945726703333,0.110523994552901,0.101571673458771,0.114214170899433,0.135643538998964,0.214276986597499,0.187206028280104,0.205108746654057,0.124473028466628,0.133567330644913,0.14069951912723,0.16943923913743,0.11633316744221,0.147286710600226,0.175533043398681,0.199044847463466,0.180711737533724,0.126931930234164,0.126572762598181,0.14341962851161,0.154157254894732,0.12674573590557,0.143924117982982,0.113838518591086,0.143728380613803,0.119284104257901,0.140403722042284,0.137856421955775,0.12715295547768,0.147956238926336,0.129844220157259,0.150744145180976,0.129662786016587,0.142096646746746,0.112778885430598,0.142428417087622,0.124431511412603,0.128596910918522,0.145401875151404,0.128991921103664,0.113573775949582,0.140094565073402,0.15538964661143,0.131501045609584,0.219158623267766,0.121378806686173,0.105732853959355,0.157790465687971,0.154189590329153,0.130779420122993,0.185274158697229,0.129264361638869,0.116481263992304,0.15402912257218,0.147682226963783,0.1139003830636,0.153227262962478,0.119677565324225,0.136122646536234,0.176525318389398,0.158685953802583,0.124731663329454,0.157440466838111,0.182289220968254,0.148144628413127,0.116502462750793,0.128604206350034,0.0972077848734403,0.174973910870441,0.116277817574085,0.123408265372177,0.140451936285533,0.13449547430425,0.168850925769655,0.129632851569887,0.125393215357857,0.152602013916459,0.186560771662244,0.145822941926919
"RSG125397",0.104262714071392,0.0715063063328502,0.11337758281312,0.145520784904529,0.0716414747376315,0.169037517859137,0.133242569941823,0.0935917684705253,0.0812641535921288,0.125804077036586,0.0804410670227776,0.0996664228592713,0.199055608651976,0.0944469507787213,0.128889279723636,0.0919017506058066,0.113534314486549,0.10833116432979,0.0945498764006002,0.139819904083271,0.0830018341307696,0.0689095025816951,0.122270655771442,0.083443523060391,0.0742098616860409,0.0830448267855675,0.0995785798647871,0.153920395112532,0.130865223694408,0.130528756089303,0.0764453875180285,0.0908304279384397,0.0912412824380641,0.131915949167377,0.0925828120727374,0.0898273138489617,0.123008224420837,0.126133662177136,0.135166212604384,0.0977053708518732,0.0858102519072436,0.102080015922161,0.0942929212953797,0.089057234138674,0.116274353904155,0.0910765174886677,0.104969906115465,0.0811761853658626,0.103699894891614,0.0994051703809657,0.0892711767207055,0.113366953085672,0.0910687233931381,0.104801635863959,0.0982311728177547,0.11091103881319,0.086043806167557,0.115776330030999,0.0793446601626138,0.0868869299691759,0.105741844048513,0.0829276243133633,0.0998560472151663,0.0923768998291332,0.107959343029016,0.0808500972427124,0.159415695893719,0.0810768103906449,0.068638752624156,0.112191200727913,0.0908369088421754,0.0927581172409866,0.149837894075196,0.088270223368699,0.0837572475143676,0.101385218527017,0.10948495118984,0.0819574718391053,0.124816845328587,0.0949023027931682,0.0927455682375733,0.116848111560473,0.125489452525021,0.0902570156258257,0.0920529452932828,0.0938933894905667,0.114566148901357,0.0835277304155324,0.0894065165041682,0.0825385656088941,0.116209139406132,0.0685036556965681,0.0742325154315163,0.0848935783316945,0.0990469315307681,0.113989707039406,0.088991301583265,0.0961231801642698,0.125607533324086,0.103439210585947,0.102494636622417
"RSG125398",0.0855375178861467,0.0699924297780451,0.0806809377591797,0.0888000801992022,0.064865846646898,0.113134714658927,0.116536109217743,0.0854522619253616,0.0806909732052278,0.0993238087811285,0.0726912038236994,0.0927604406407435,0.117780607953182,0.0881380822671174,0.0856719869732414,0.078880876306795,0.0847051963878395,0.125942340561419,0.0752692353659533,0.099073392622233,0.0812688816518012,0.067999310318173,0.0922561886688097,0.0820304189671982,0.0703109003168985,0.0794373139398828,0.0825592976467962,0.107675768428503,0.113211800092763,0.092869752502982,0.0729612283091276,0.0889171751607021,0.081482249795979,0.104559949808398,0.0885093366386427,0.0789251421605556,0.0906278229115621,0.103427399058736,0.10106660269173,0.0855026638264582,0.0779915542803565,0.0779660503369438,0.0860264084446319,0.0742860499013005,0.0908580066344951,0.0814275389148031,0.0861130909743619,0.0793434402584799,0.0873212751486023,0.0798186102826274,0.0805764191374602,0.0872033791205837,0.0828672337385086,0.0982173277039021,0.0910470713900851,0.081701438473246,0.076662163748109,0.0792023120349684,0.0732406895420429,0.0850997128364867,0.0938820652073011,0.0729211661769024,0.0796553554605142,0.0780854759209862,0.0901909977143652,0.0757896451017141,0.124922276519634,0.0797538711719769,0.0613064541743931,0.0801196625711244,0.0822430562218836,0.0848597828059965,0.120387521005627,0.0791479096960066,0.0737195868843533,0.0844326108945597,0.0924492855868115,0.078304316769878,0.103146144299993,0.0803505728415823,0.0831056142743346,0.0876018627727891,0.091380243290787,0.0888565868282265,0.0811339119682759,0.0808953095468351,0.0936896862254349,0.0807636487460933,0.0904411153375308,0.0825385656088941,0.114519167280663,0.0682668857840994,0.0715860872312073,0.0686801740981474,0.0990469315307681,0.0960122565486479,0.085495108982221,0.0694192400233328,0.108897374472083,0.0878839925005614,0.0867437853883431
